Column1,date,days_of_week,day,hour,text,Incident Type,Location
467,21/04/2019 7:04,Sunday,21,7,Accident on KJE (towards PIE) before PIE(Changi) Exit. Avoid lane 2,Accident,KJE (towards PIE) before PIE(Changi) Exit
468,21/04/2019 6:28,Sunday,21,6,Obstacle on PIE (towards Tuas) after Stevens Rd Exit. Avoid lane 4,Obstacle,PIE (towards Tuas) after Stevens Rd Exit
469,21/04/2019 6:24,Sunday,21,6,Accident on CTE (towards SLE) after AMK Ave 5 Exit,Accident,CTE (towards SLE) after AMK Ave 5 Exit
470,21/04/2019 6:06,Sunday,21,6,Accident on MCE (towards ECP) after Maxwell Rd Entrance. Avoid lanes 4 and 5,Accident,MCE (towards ECP) after Maxwell Rd Entrance
471,21/04/2019 5:52,Sunday,21,5,Accident on CTE (towards SLE) after AMK Ave 5 Exit. Avoid lane 3,Accident,CTE (towards SLE) after AMK Ave 5 Exit
472,21/04/2019 5:47,Sunday,21,5,Obstacle on CTE (towards SLE) after AMK Ave 5 Exit. Avoid lane 3,Obstacle,CTE (towards SLE) after AMK Ave 5 Exit
473,21/04/2019 5:19,Sunday,21,5,Accident on CTE (towards SLE) before AMK Ave 3 Exit,Accident,CTE (towards SLE) before AMK Ave 3 Exit
474,21/04/2019 4:56,Sunday,21,4,Obstacle in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit. Avoid lane 4,Obstacle,CTE Tunnel (towards AYE) after Bukit Timah Rd Exit
475,21/04/2019 4:47,Sunday,21,4,Obstacle in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit. Avoid lane 3,Obstacle,CTE Tunnel (towards AYE) after Bukit Timah Rd Exit
476,21/04/2019 4:46,Sunday,21,4,Obstacle on BKE (towards PIE) after Dairy Farm Rd Entrance. Avoid lane 3,Obstacle,BKE (towards PIE) after Dairy Farm Rd Entrance
477,20/04/2019 15:36,Saturday,20,15,Accident on SLE (towards CTE) after Upper Thomson Rd Exit. Avoid lanes 1 and 2,Accident,SLE (towards CTE) after Upper Thomson Rd Exit
478,20/04/2019 15:24,Saturday,20,15,Accident on SLE (towards CTE) after Upper Thomson Rd Exit. Avoid lane 1,Accident,SLE (towards CTE) after Upper Thomson Rd Exit
479,20/04/2019 11:09,Saturday,20,11,Accident on CTE (towards AYE) before PIE(Changi) Exit. Avoid lane 4,Accident,CTE (towards AYE) before PIE(Changi) Exit
480,20/04/2019 6:18,Saturday,20,6,Accident on Airport Boulevard (towards T1 Vip Drive) after T3 Arrival Drive. Avoid left lane,Accident,Airport Boulevard (towards T1 Vip Drive) after T3 Arrival Drive
481,20/04/2019 6:05,Saturday,20,6,Accident on Dunearn Road (towards City) after Jalan Anak Bukit,Accident,Dunearn Road (towards City) after Jalan Anak Bukit
482,20/04/2019 5:50,Saturday,20,5,Accident on SLE (towards CTE) after Upper Thomson Rd Exit,Accident,SLE (towards CTE) after Upper Thomson Rd Exit
483,20/04/2019 5:42,Saturday,20,5,Accident on Dunearn Road (towards City) after Jalan Anak Bukit. Avoid left lane,Accident,Dunearn Road (towards City) after Jalan Anak Bukit
484,20/04/2019 5:11,Saturday,20,5,Obstacle on ECP (towards Changi Airport) after Fort Rd Exit. Avoid lane 4,Obstacle,ECP (towards Changi Airport) after Fort Rd Exit
485,20/04/2019 3:52,Saturday,20,3,Accident on CTE (towards AYE) before PIE(Changi) Exit. Avoid lanes 3 and 4,Accident,CTE (towards AYE) before PIE(Changi) Exit
486,20/04/2019 3:28,Saturday,20,3,Accident on CTE (towards SLE) at Ang Mo Kio Ave 3 Exit,Accident,CTE (towards SLE) at Ang Mo Kio Ave 3 Exit
487,20/04/2019 2:21,Saturday,20,2,Accident on PIE (towards Tuas) after CTE(City) Exit. Avoid lane 4,Accident,PIE (towards Tuas) after CTE(City) Exit
488,20/04/2019 1:11,Saturday,20,1,Accident on MCE (towards ECP) after Maxwell Rd Entrance,Accident,MCE (towards ECP) after Maxwell Rd Entrance
489,20/04/2019 0:43,Saturday,20,0,Obstacle on TPE (towards PIE) after Jalan Kayu Exit. Avoid lane 4,Obstacle,TPE (towards PIE) after Jalan Kayu Exit
490,20/04/2019 0:38,Saturday,20,0,Obstacle on TPE (towards PIE) after Jalan Kayu Exit. Avoid lanes 3 and 4,Obstacle,TPE (towards PIE) after Jalan Kayu Exit
491,19/04/2019 18:28,Friday,19,18,"Accident on CTE (towards AYE) before Braddell Rd/Lor Chuan Exit. Avoid lanes 1, 2 and 3",Accident,CTE (towards AYE) before Braddell Rd/Lor Chuan Exit
492,19/04/2019 18:15,Friday,19,18,"Accident on CTE (towards AYE) before Braddell Rd/Lor Chuan Exit. Avoid lanes 1, 2, 3, 4 and 5",Accident,CTE (towards AYE) before Braddell Rd/Lor Chuan Exit
493,19/04/2019 15:50,Friday,19,15,"Accident on CTE (towards AYE) before Braddell Rd/Lor Chuan Exit. Avoid lanes 1, 2, 3 and 4",Accident,CTE (towards AYE) before Braddell Rd/Lor Chuan Exit
494,19/04/2019 14:16,Friday,19,14,Accident on ECP (towards City) before PIE(Tuas) Exit. Avoid lane 3,Accident,ECP (towards City) before PIE(Tuas) Exit
495,19/04/2019 11:45,Friday,19,11,Accident on SLE (towards BKE) after TPE Exit. Avoid lane 1,Accident,SLE (towards BKE) after TPE Exit
496,19/04/2019 10:37,Friday,19,10,Accident on BKE (towards PIE) before PIE Exit. Avoid lane 2,Accident,BKE (towards PIE) before PIE Exit
497,19/04/2019 9:37,Friday,19,9,Accident on BKE (towards PIE) before PIE Exit. Avoid lane 1,Accident,BKE (towards PIE) before PIE Exit
498,19/04/2019 7:27,Friday,19,7,Accident on PIE (towards Tuas) after BKE. Avoid lane 1,Accident,PIE (towards Tuas) after BKE
499,19/04/2019 3:39,Friday,19,3,Accident on TPE (towards SLE) after Tampines Rd Exit. Avoid lane 3,Accident,TPE (towards SLE) after Tampines Rd Exit
500,18/04/2019 16:51,Thursday,18,16,Accident on PIE (towards Changi Airport) at Lornie H`way Entrance. Lornie H`way Entrance closed,Accident,PIE (towards Changi Airport) at Lornie H`way Entrance
501,18/04/2019 14:51,Thursday,18,14,Accident on PIE (towards Tuas) before Eng Neo Ave. Avoid lane 5,Accident,PIE (towards Tuas) before Eng Neo Ave
502,18/04/2019 14:17,Thursday,18,14,Heavy Traffic in CTE Tunnel (towards SLE) after Bukit Timah Rd Entrance,Heavy Traffic,in CTE Tunnel (towards SLE) after Bukit Timah Rd Entrance
503,18/04/2019 14:12,Thursday,18,14,Accident in CTE Tunnel (towards SLE) after Bukit Timah Rd Entrance with congestion till Merchant Rd Exit. Avoid lane 2,Accident,CTE Tunnel (towards SLE) after Bukit Timah Rd Entrance with congestion till Merchant Rd Exit
504,18/04/2019 14:04,Thursday,18,14,Accident on CTE (towards SLE) after Braddell Rd Exit. Avoid lane 1,Accident,CTE (towards SLE) after Braddell Rd Exit
505,18/04/2019 13:57,Thursday,18,13,Accident in CTE Tunnel (towards SLE) after Bukit Timah Rd Entrance with congestion till Cairnhill Circle Entrance. Avoid lane 2,Accident,CTE Tunnel (towards SLE) after Bukit Timah Rd Entrance with congestion till Cairnhill Circle Entrance
506,18/04/2019 13:56,Thursday,18,13,Accident in CTE Tunnel (towards SLE) after Bukit Timah Rd Entrance. Avoid lane 2,Accident,CTE Tunnel (towards SLE) after Bukit Timah Rd Entrance
507,18/04/2019 13:56,Thursday,18,13,Accident on ECP (towards City) before PIE(Tuas) Exit. Avoid lane 2,Accident,ECP (towards City) before PIE(Tuas) Exit
508,18/04/2019 13:30,Thursday,18,13,Accident on PIE (towards Changi Airport) after Pasir Laba. Avoid lane 4,Accident,PIE (towards Changi Airport) after Pasir Laba
509,18/04/2019 13:13,Thursday,18,13,Accident on PIE (towards Changi Airport) after Pasir Laba. Avoid lanes 3 and 4,Accident,PIE (towards Changi Airport) after Pasir Laba
510,18/04/2019 12:34,Thursday,18,12,Accident on SLE (towards BKE) after Woodlands Ave 2 Exit,Accident,SLE (towards BKE) after Woodlands Ave 2 Exit
511,18/04/2019 12:16,Thursday,18,12,Accident on MCE (towards ECP) before Marina Blvd Entrance. Avoid lane 5,Accident,MCE (towards ECP) before Marina Blvd Entrance
512,18/04/2019 12:07,Thursday,18,12,Accident on PIE (towards Changi Airport) at Tampines Ave 5 Entrance,Accident,PIE (towards Changi Airport) at Tampines Ave 5 Entrance
513,18/04/2019 10:53,Thursday,18,10,Accident on CTE (towards SLE) after Braddell Rd Exit. Avoid lane 4,Accident,CTE (towards SLE) after Braddell Rd Exit
514,18/04/2019 10:39,Thursday,18,10,Heavy Traffic on PIE (towards Changi Airport) before Paya Lebar Rd,Heavy Traffic,on PIE (towards Changi Airport) before Paya Lebar Rd
515,18/04/2019 10:37,Thursday,18,10,Heavy Traffic on PIE (towards Tuas) after Paya Lebar Rd,Heavy Traffic,on PIE (towards Tuas) after Paya Lebar Rd
516,18/04/2019 10:16,Thursday,18,10,Accident on PIE (towards Changi Airport) before Paya Lebar Rd with congestion till Thomson Rd. Avoid lane 1,Accident,PIE (towards Changi Airport) before Paya Lebar Rd with congestion till Thomson Rd
517,18/04/2019 9:52,Thursday,18,9,Accident on PIE (towards Tuas) after Paya Lebar Rd with congestion till Bedok North Rd. Avoid lane 1,Accident,PIE (towards Tuas) after Paya Lebar Rd with congestion till Bedok North Rd
518,18/04/2019 9:51,Thursday,18,9,Accident on PIE (towards Changi Airport) before Paya Lebar Rd with congestion till Kallang Way. Avoid lane 1,Accident,PIE (towards Changi Airport) before Paya Lebar Rd with congestion till Kallang Way
519,18/04/2019 9:46,Thursday,18,9,Accident on PIE (towards Tuas) after Paya Lebar Rd. Avoid lane 1,Accident,PIE (towards Tuas) after Paya Lebar Rd
520,18/04/2019 9:46,Thursday,18,9,Accident on PIE (towards Changi Airport) before Paya Lebar Rd. Avoid lane 1,Accident,PIE (towards Changi Airport) before Paya Lebar Rd
521,18/04/2019 9:38,Thursday,18,9,Accident on MCE (towards AYE) at MCE(AYE) Entrance,Accident,MCE (towards AYE) at MCE(AYE) Entrance
522,18/04/2019 8:56,Thursday,18,8,Accident on PIE (towards Changi Airport) after Paya Lebar Rd with congestion till Kallang Way,Accident,PIE (towards Changi Airport) after Paya Lebar Rd with congestion till Kallang Way
523,18/04/2019 8:55,Thursday,18,8,Accident on PIE (towards Changi Airport) after Paya Lebar Rd with congestion till Paya Lebar Rd,Accident,PIE (towards Changi Airport) after Paya Lebar Rd with congestion till Paya Lebar Rd
524,18/04/2019 8:42,Thursday,18,8,Accident on PIE (towards Changi Airport) after Paya Lebar Rd with congestion till Paya Lebar Rd. Avoid lane 3,Accident,PIE (towards Changi Airport) after Paya Lebar Rd with congestion till Paya Lebar Rd
525,18/04/2019 8:39,Thursday,18,8,Accident on PIE (towards Changi Airport) after Paya Lebar Rd. Avoid lane 3,Accident,PIE (towards Changi Airport) after Paya Lebar Rd
526,18/04/2019 7:56,Thursday,18,7,Accident on CTE (towards SLE) before Moulmein Rd Exit. Avoid lane 2,Accident,CTE (towards SLE) before Moulmein Rd Exit
527,18/04/2019 7:41,Thursday,18,7,Accident on MCE (towards ECP) before ECP (Changi) Exit,Accident,MCE (towards ECP) before ECP (Changi) Exit
528,18/04/2019 7:34,Thursday,18,7,Accident on SLE (towards BKE) before Woodlands Ave 12 Exit,Accident,SLE (towards BKE) before Woodlands Ave 12 Exit
529,18/04/2019 7:31,Thursday,18,7,Heavy Traffic on AYE (towards Tuas) after Jurong Port Rd Exit,Heavy Traffic,on AYE (towards Tuas) after Jurong Port Rd Exit
530,18/04/2019 7:16,Thursday,18,7,Accident on PIE (towards Changi Airport) before Lornie Rd. Avoid lane 2,Accident,PIE (towards Changi Airport) before Lornie Rd
531,18/04/2019 7:14,Thursday,18,7,Accident on AYE (towards Tuas) after Jurong Port Rd Exit with congestion till Penjuru Rd Exit. Avoid lane 3,Accident,AYE (towards Tuas) after Jurong Port Rd Exit with congestion till Penjuru Rd Exit
532,18/04/2019 7:04,Thursday,18,7,Accident on AYE (towards Tuas) after Jurong Port Rd Exit. Avoid lane 3,Accident,AYE (towards Tuas) after Jurong Port Rd Exit
533,18/04/2019 6:13,Thursday,18,6,Accident on ECP (towards Changi Airport) after Marine Vista Exit with congestion till Still Rd Sth Exit. Avoid lane 2,Accident,ECP (towards Changi Airport) after Marine Vista Exit with congestion till Still Rd Sth Exit
534,18/04/2019 6:11,Thursday,18,6,Accident on ECP (towards Changi Airport) after Marine Vista Exit. Avoid lane 2,Accident,ECP (towards Changi Airport) after Marine Vista Exit
535,18/04/2019 5:37,Thursday,18,5,Accident on AYE (towards Tuas ) at Clementi Ave 6 Exit,Accident,AYE (towards Tuas ) at Clementi Ave 6 Exit
536,18/04/2019 5:34,Thursday,18,5,Accident on AYE (towards MCE) at Clementi Ave 6 Entrance,Accident,AYE (towards MCE) at Clementi Ave 6 Entrance
537,18/04/2019 5:02,Thursday,18,5,Heavy Traffic in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit,Heavy Traffic,in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit
538,18/04/2019 5:01,Thursday,18,5,Accident in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit with congestion till PIE(Changi) Exit. Avoid lane 4,Accident,CTE Tunnel (towards AYE) after Bukit Timah Rd Exit with congestion till PIE(Changi) Exit
539,18/04/2019 4:40,Thursday,18,4,Accident in CTE Tunnel (towards AYE) at Bukit Timah Rd Exit with congestion till PIE(Changi) Exit. Bukit Timah Rd Exit closed,Accident,CTE Tunnel (towards AYE) at Bukit Timah Rd Exit with congestion till PIE(Changi) Exit
540,18/04/2019 4:26,Thursday,18,4,Accident in CTE Tunnel (towards AYE) at Bukit Timah Rd Exit with congestion till PIE(Jurong) Exit. Bukit Timah Rd Exit closed,Accident,CTE Tunnel (towards AYE) at Bukit Timah Rd Exit with congestion till PIE(Jurong) Exit
541,18/04/2019 4:21,Thursday,18,4,Accident in CTE Tunnel (towards AYE) at Bukit Timah Rd Exit with congestion till Balestier Rd Exit. Bukit Timah Rd Exit closed,Accident,CTE Tunnel (towards AYE) at Bukit Timah Rd Exit with congestion till Balestier Rd Exit
542,18/04/2019 4:17,Thursday,18,4,Accident in CTE Tunnel (towards AYE) at Bukit Timah Rd Exit. Bukit Timah Rd Exit closed,Accident,CTE Tunnel (towards AYE) at Bukit Timah Rd Exit
543,18/04/2019 3:04,Thursday,18,3,Accident on PIE (towards Changi Airport) at Bukit Batok East Ave 3 Exit,Accident,PIE (towards Changi Airport) at Bukit Batok East Ave 3 Exit
544,18/04/2019 2:27,Thursday,18,2,Obstacle on BKE (towards PIE) at Woodlands Ave 3 Entrance,Obstacle,BKE (towards PIE) at Woodlands Ave 3 Entrance
545,18/04/2019 2:27,Thursday,18,2,"Temporary Closure of Slip Road at MCE Tunnel on Monday, 22 April 2019 from midnight to 6 a.m. #sgtraffic http://bit.ly/2XnRUU6",Temporary Road Closure Closure,"of Slip Road at MCE Tunnel on Monday, 22 April 2019 from midnight to 6 a"
546,18/04/2019 2:22,Thursday,18,2,Accident in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit. Avoid lane 1,Accident,CTE Tunnel (towards AYE) after Bukit Timah Rd Exit
547,18/04/2019 2:09,Thursday,18,2,Accident on KPE (towards ECP) after Airport Rd Entrance. Avoid lane 2,Accident,KPE (towards ECP) after Airport Rd Entrance
548,18/04/2019 1:54,Thursday,18,1,Obstacle on TPE (towards PIE) before KPE Exit. Avoid lanes 2 and 3,Obstacle,TPE (towards PIE) before KPE Exit
549,18/04/2019 1:48,Thursday,18,1,Accident on Bartley Road (towards Braddell) after Mount Vernon Road. Avoid left lane,Accident,Bartley Road (towards Braddell) after Mount Vernon Road
550,18/04/2019 1:44,Thursday,18,1,Accident on Bartley Road (towards Braddell) after Mount Vernon Road,Accident,Bartley Road (towards Braddell) after Mount Vernon Road
551,18/04/2019 1:44,Thursday,18,1,Accident on Bartley Road (towards Braddell) after Mount Vernon Road. Avoid right lane,Accident,Bartley Road (towards Braddell) after Mount Vernon Road
552,18/04/2019 1:23,Thursday,18,1,Heavy Traffic on AYE (towards Tuas) after Lower Delta Rd Exit,Heavy Traffic,on AYE (towards Tuas) after Lower Delta Rd Exit
553,18/04/2019 1:17,Thursday,18,1,Accident on AYE (towards Tuas) after Lower Delta Rd Exit with congestion till Lower Delta Rd Exit. Avoid lane 1,Accident,AYE (towards Tuas) after Lower Delta Rd Exit with congestion till Lower Delta Rd Exit
554,18/04/2019 1:14,Thursday,18,1,Accident on AYE (towards Tuas) after Lower Delta Rd Exit. Avoid lane 1,Accident,AYE (towards Tuas) after Lower Delta Rd Exit
555,18/04/2019 0:04,Thursday,18,0,Accident on KPE (towards ECP) at Tampines Road Entrance,Accident,KPE (towards ECP) at Tampines Road Entrance
556,18/04/2019 0:04,Thursday,18,0,Accident on PIE (towards Changi Airport) after Eng Neo Ave,Accident,PIE (towards Changi Airport) after Eng Neo Ave
557,17/04/2019 23:34,Wednesday,17,23,Accident on PIE (towards Tuas) before Jalan Bahar. Avoid lane 1,Accident,PIE (towards Tuas) before Jalan Bahar
558,17/04/2019 23:04,Wednesday,17,23,Accident on PIE (towards Tuas) before KPE Exit,Accident,PIE (towards Tuas) before KPE Exit
559,17/04/2019 21:26,Wednesday,17,21,Accident on PIE (towards Tuas) after KPE Exit. Avoid lanes 1 and 2,Accident,PIE (towards Tuas) after KPE Exit
560,17/04/2019 19:40,Wednesday,17,19,Accident on SLE (towards BKE) at Woodlands Ave 12 Entrance,Accident,SLE (towards BKE) at Woodlands Ave 12 Entrance
561,17/04/2019 14:42,Wednesday,17,14,Accident on BKE (towards Woodlands) before Woodlands Checkpoint. Avoid lane 3,Accident,BKE (towards Woodlands) before Woodlands Checkpoint
562,17/04/2019 14:28,Wednesday,17,14,Heavy Traffic on CTE (towards SLE) after Moulmein Rd Exit,Heavy Traffic,on CTE (towards SLE) after Moulmein Rd Exit
563,17/04/2019 14:14,Wednesday,17,14,Accident on CTE (towards SLE) after Moulmein Rd Exit with congestion till Bukit Timah Rd Entrance. Avoid lane 3,Accident,CTE (towards SLE) after Moulmein Rd Exit with congestion till Bukit Timah Rd Entrance
564,17/04/2019 14:09,Wednesday,17,14,Accident on CTE (towards SLE) after Moulmein Rd Exit. Avoid lane 3,Accident,CTE (towards SLE) after Moulmein Rd Exit
565,17/04/2019 13:42,Wednesday,17,13,Accident on AYE (towards Tuas) at Pioneer Circus Exit,Accident,AYE (towards Tuas) at Pioneer Circus Exit
566,17/04/2019 13:03,Wednesday,17,13,Accident on PIE (towards Changi Airport) at Upper Serangoon Rd Exit,Accident,PIE (towards Changi Airport) at Upper Serangoon Rd Exit
567,17/04/2019 11:01,Wednesday,17,11,Accident on PIE (towards Changi Airport) at Toa Payoh Entrance,Accident,PIE (towards Changi Airport) at Toa Payoh Entrance
568,17/04/2019 10:35,Wednesday,17,10,Heavy Traffic on PIE (towards Tuas) after Changi South Ave 3,Heavy Traffic,on PIE (towards Tuas) after Changi South Ave 3
569,17/04/2019 10:34,Wednesday,17,10,Accident on PIE (towards Tuas) after Changi South Ave 3 with congestion till ECP Entrance,Accident,PIE (towards Tuas) after Changi South Ave 3 with congestion till ECP Entrance
570,17/04/2019 10:31,Wednesday,17,10,Accident on PIE (towards Tuas) after Changi South Ave 3 with congestion till ECP Entrance. Avoid lane 3,Accident,PIE (towards Tuas) after Changi South Ave 3 with congestion till ECP Entrance
571,17/04/2019 10:31,Wednesday,17,10,Accident on PIE (towards Tuas) after Changi South Ave 3. Avoid lane 3,Accident,PIE (towards Tuas) after Changi South Ave 3
572,17/04/2019 10:29,Wednesday,17,10,Accident on AYE (towards Tuas) before Tuas West Dr Exit,Accident,AYE (towards Tuas) before Tuas West Dr Exit
573,17/04/2019 10:28,Wednesday,17,10,Accident on AYE (towards Tuas) before Tuas West Rd Entrance,Accident,AYE (towards Tuas) before Tuas West Rd Entrance
574,17/04/2019 10:20,Wednesday,17,10,Accident on AYE (towards Tuas) before Tuas West Rd Entrance. Avoid lane 1,Accident,AYE (towards Tuas) before Tuas West Rd Entrance
575,17/04/2019 10:10,Wednesday,17,10,Obstacle on KJE (towards PIE) after Woodlands Rd Exit. Avoid lane 2,Obstacle,KJE (towards PIE) after Woodlands Rd Exit
576,17/04/2019 10:09,Wednesday,17,10,Obstacle on TPE (towards SLE) after Jalan Kayu Exit. Avoid lanes 2 and 3,Obstacle,TPE (towards SLE) after Jalan Kayu Exit
577,17/04/2019 10:09,Wednesday,17,10,Accident on TPE (towards SLE) after Tampines Ave 12 Exit,Accident,TPE (towards SLE) after Tampines Ave 12 Exit
